Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;18 Ceuta;Total;2004T3;29,8
Ambos sexos;18 Ceuta;Total;2004T2;28,3
Ambos sexos;18 Ceuta;Total;2004T1;27,2
Ambos sexos;18 Ceuta;Total;2003T4;27,6
Ambos sexos;18 Ceuta;Total;2003T3;28,4
Ambos sexos;18 Ceuta;Total;2003T2;27,4
Ambos sexos;18 Ceuta;Total;2003T1;27,7
Ambos sexos;18 Ceuta;Total;2002T4;29,9
Ambos sexos;18 Ceuta;Total;2002T3;29,3
Ambos sexos;18 Ceuta;Total;2002T2;30,2
Ambos sexos;18 Ceuta;Total;2002T1;31,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2024T3;5,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2024T2;4,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2024T1;5,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2023T4;4,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2023T3;4,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2023T2;5,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2023T1;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2022T4;4,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2022T3;4,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2022T2;3,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2022T1;4,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2021T4;4,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2021T3;4,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2021T2;3,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2021T1;3,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2020T4;3,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2020T3;3,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2020T2;3,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2020T1;3,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2019T4;3,6
Ambos sexos;18 Ceuta;De 16 a 19 años;2019T3;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2019T2;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2019T1;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2018T4;3,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2018T3;3,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2018T2;2,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2018T1;3,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2017T4;3,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2017T3;3,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2017T2;4,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2017T1;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2016T4;4,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2016T3;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2016T2;3,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2016T1;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2015T4;3,6
Ambos sexos;18 Ceuta;De 16 a 19 años;2015T3;3,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2015T2;3,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2015T1;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2014T4;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2014T3;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2014T2;3,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2014T1;3,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2013T4;3,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2013T3;3,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2013T2;4,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2013T1;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2012T4;4,6
Ambos sexos;18 Ceuta;De 16 a 19 años;2012T3;4,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2012T2;4,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2012T1;3,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2011T4;4,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2011T3;3,6
Ambos sexos;18 Ceuta;De 16 a 19 años;2011T2;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2011T1;4
Ambos sexos;18 Ceuta;De 16 a 19 años;2010T4;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2010T3;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2010T2;3,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2010T1;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2009T4;3,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2009T3;3,2
Ambos sexos;18 Ceuta;De 16 a 19 años;2009T2;3,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2009T1;3,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2008T4;3,6
Ambos sexos;18 Ceuta;De 16 a 19 años;2008T3;3,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2008T2;2,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2008T1;2,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2007T4;2,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2007T3;3,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2007T2;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2007T1;3,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2006T4;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2006T3;2,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2006T2;2,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2006T1;1,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2005T4;2,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2005T3;1,8
Ambos sexos;18 Ceuta;De 16 a 19 años;2005T2;2,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2005T1;2,1
Ambos sexos;18 Ceuta;De 16 a 19 años;2004T4;2,9
Ambos sexos;18 Ceuta;De 16 a 19 años;2004T3;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2004T2;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2004T1;3,6
Ambos sexos;18 Ceuta;De 16 a 19 años;2003T4;3,7
Ambos sexos;18 Ceuta;De 16 a 19 años;2003T3;3,4
Ambos sexos;18 Ceuta;De 16 a 19 años;2003T2;3
Ambos sexos;18 Ceuta;De 16 a 19 años;2003T1;3,3
Ambos sexos;18 Ceuta;De 16 a 19 años;2002T4;4
Ambos sexos;18 Ceuta;De 16 a 19 años;2002T3;3,5
Ambos sexos;18 Ceuta;De 16 a 19 años;2002T2;4
Ambos sexos;18 Ceuta;De 16 a 19 años;2002T1;3,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2024T3;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2024T2;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2024T1;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2023T4;2,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2023T3;0,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2023T2;1,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2023T1;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2022T4;1,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2022T3;2,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2022T2;1,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2022T1;1,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2021T4;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2021T3;2,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2021T2;4,3
Ambos sexos;18 Ceuta;De 20 a 24 años;2021T1;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2020T4;3,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2020T3;3,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2020T2;3,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2020T1;3,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2019T4;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2019T3;2,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2019T2;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2019T1;3,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2018T4;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2018T3;3,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2018T2;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2018T1;2,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2017T4;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2017T3;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2017T2;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2017T1;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2016T4;2,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2016T3;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2016T2;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2016T1;2,6
Ambos sexos;18 Ceuta;De 20 a 24 años;2015T4;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2015T3;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2015T2;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2015T1;1,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2014T4;2,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2014T3;2,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2014T2;3,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2014T1;3,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2013T4;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2013T3;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2013T2;1,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2013T1;1
Ambos sexos;18 Ceuta;De 20 a 24 años;2012T4;1,3
Ambos sexos;18 Ceuta;De 20 a 24 años;2012T3;1,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2012T2;1,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2012T1;1,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2011T4;1,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2011T3;2,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2011T2;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2011T1;2,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2010T4;2,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2010T3;2,6
Ambos sexos;18 Ceuta;De 20 a 24 años;2010T2;2,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2010T1;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2009T4;2,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2009T3;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2009T2;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2009T1;2,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2008T4;1,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2008T3;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2008T2;3,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2008T1;3,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2007T4;3,6
Ambos sexos;18 Ceuta;De 20 a 24 años;2007T3;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2007T2;2,3
Ambos sexos;18 Ceuta;De 20 a 24 años;2007T1;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2006T4;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2006T3;1,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2006T2;1,6
Ambos sexos;18 Ceuta;De 20 a 24 años;2006T1;1,7
Ambos sexos;18 Ceuta;De 20 a 24 años;2005T4;1,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2005T3;2,4
Ambos sexos;18 Ceuta;De 20 a 24 años;2005T2;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2005T1;2
Ambos sexos;18 Ceuta;De 20 a 24 años;2004T4;3,3
Ambos sexos;18 Ceuta;De 20 a 24 años;2004T3;3,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2004T2;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2004T1;2,2
Ambos sexos;18 Ceuta;De 20 a 24 años;2003T4;2,5
Ambos sexos;18 Ceuta;De 20 a 24 años;2003T3;3
Ambos sexos;18 Ceuta;De 20 a 24 años;2003T2;2,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2003T1;2,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2002T4;2,8
Ambos sexos;18 Ceuta;De 20 a 24 años;2002T3;3,9
Ambos sexos;18 Ceuta;De 20 a 24 años;2002T2;4,1
Ambos sexos;18 Ceuta;De 20 a 24 años;2002T1;4,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2024T3;1,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2024T2;1
Ambos sexos;18 Ceuta;De 25 a 34 años;2024T1;1,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2023T4;1
Ambos sexos;18 Ceuta;De 25 a 34 años;2023T3;1
Ambos sexos;18 Ceuta;De 25 a 34 años;2023T2;1,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2023T1;1,8
Ambos sexos;18 Ceuta;De 25 a 34 años;2022T4;1,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2022T3;2
Ambos sexos;18 Ceuta;De 25 a 34 años;2022T2;1,4
Ambos sexos;18 Ceuta;De 25 a 34 años;2022T1;1,4
Ambos sexos;18 Ceuta;De 25 a 34 años;2021T4;2,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2021T3;1,4
Ambos sexos;18 Ceuta;De 25 a 34 años;2021T2;1,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2021T1;1,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2020T4;2,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2020T3;3,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2020T2;3,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2020T1;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2019T4;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2019T3;2,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2019T2;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2019T1;2
Ambos sexos;18 Ceuta;De 25 a 34 años;2018T4;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2018T3;1,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2018T2;1,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2018T1;1,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2017T4;2
Ambos sexos;18 Ceuta;De 25 a 34 años;2017T3;2
Ambos sexos;18 Ceuta;De 25 a 34 años;2017T2;3,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2017T1;3,8
Ambos sexos;18 Ceuta;De 25 a 34 años;2016T4;3,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2016T3;3,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2016T2;4,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2016T1;4,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2015T4;4,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2015T3;3,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2015T2;4,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2015T1;4
Ambos sexos;18 Ceuta;De 25 a 34 años;2014T4;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2014T3;3,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2014T2;3,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2014T1;3,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2013T4;2,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2013T3;3,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2013T2;2,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2013T1;2,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2012T4;1,8
Ambos sexos;18 Ceuta;De 25 a 34 años;2012T3;1,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2012T2;1,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2012T1;3,4
Ambos sexos;18 Ceuta;De 25 a 34 años;2011T4;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2011T3;4
Ambos sexos;18 Ceuta;De 25 a 34 años;2011T2;4
Ambos sexos;18 Ceuta;De 25 a 34 años;2011T1;3,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2010T4;4,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2010T3;4,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2010T2;3,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2010T1;2,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2009T4;3,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2009T3;2,8
Ambos sexos;18 Ceuta;De 25 a 34 años;2009T2;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2009T1;2,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2008T4;3,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2008T3;3,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2008T2;3,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2008T1;3,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2007T4;3,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2007T3;3,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2007T2;4,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2007T1;3,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2006T4;5,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2006T3;4,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2006T2;5,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2006T1;3,2
Ambos sexos;18 Ceuta;De 25 a 34 años;2005T4;3
Ambos sexos;18 Ceuta;De 25 a 34 años;2005T3;3
Ambos sexos;18 Ceuta;De 25 a 34 años;2005T2;2,8
Ambos sexos;18 Ceuta;De 25 a 34 años;2005T1;2,5
Ambos sexos;18 Ceuta;De 25 a 34 años;2004T4;4,1
Ambos sexos;18 Ceuta;De 25 a 34 años;2004T3;4,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2004T2;3,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2004T1;3,9
Ambos sexos;18 Ceuta;De 25 a 34 años;2003T4;3,6
Ambos sexos;18 Ceuta;De 25 a 34 años;2003T3;3,7
Ambos sexos;18 Ceuta;De 25 a 34 años;2003T2;3,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2003T1;3,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2002T4;4,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2002T3;3,8
Ambos sexos;18 Ceuta;De 25 a 34 años;2002T2;4,3
Ambos sexos;18 Ceuta;De 25 a 34 años;2002T1;4,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2024T3;1,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2024T2;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2024T1;2,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2023T4;2,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2023T3;2,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2023T2;2,7
Ambos sexos;18 Ceuta;De 35 a 44 años;2023T1;2,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2022T4;2,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2022T3;2,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2022T2;1,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2022T1;1,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2021T4;1,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2021T3;2,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2021T2;0,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2021T1;1,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2020T4;1,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2020T3;1,7
Ambos sexos;18 Ceuta;De 35 a 44 años;2020T2;2,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2020T1;2,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2019T4;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2019T3;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2019T2;3,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2019T1;3,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2018T4;2,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2018T3;2
Ambos sexos;18 Ceuta;De 35 a 44 años;2018T2;2,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2018T1;2,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2017T4;2,7
Ambos sexos;18 Ceuta;De 35 a 44 años;2017T3;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2017T2;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2017T1;2,7
Ambos sexos;18 Ceuta;De 35 a 44 años;2016T4;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2016T3;2,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2016T2;2
Ambos sexos;18 Ceuta;De 35 a 44 años;2016T1;3,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2015T4;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2015T3;2,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2015T2;3,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2015T1;3,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2014T4;3,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2014T3;2,7
Ambos sexos;18 Ceuta;De 35 a 44 años;2014T2;3,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2014T1;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2013T4;4
Ambos sexos;18 Ceuta;De 35 a 44 años;2013T3;3,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2013T2;2,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2013T1;2,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2012T4;3,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2012T3;2,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2012T2;2,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2012T1;3
Ambos sexos;18 Ceuta;De 35 a 44 años;2011T4;3,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2011T3;3,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2011T2;3,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2011T1;3,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2010T4;3,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2010T3;3
Ambos sexos;18 Ceuta;De 35 a 44 años;2010T2;2,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2010T1;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2009T4;2,5
Ambos sexos;18 Ceuta;De 35 a 44 años;2009T3;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2009T2;2,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2009T1;2,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2008T4;3
Ambos sexos;18 Ceuta;De 35 a 44 años;2008T3;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2008T2;3
Ambos sexos;18 Ceuta;De 35 a 44 años;2008T1;3,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2007T4;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2007T3;3
Ambos sexos;18 Ceuta;De 35 a 44 años;2007T2;3,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2007T1;3,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2006T4;4,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2006T3;3,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2006T2;3,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2006T1;2,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2005T4;2,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2005T3;2,6
Ambos sexos;18 Ceuta;De 35 a 44 años;2005T2;2
Ambos sexos;18 Ceuta;De 35 a 44 años;2005T1;2,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2004T4;4,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2004T3;4,4
Ambos sexos;18 Ceuta;De 35 a 44 años;2004T2;3,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2004T1;2,9
Ambos sexos;18 Ceuta;De 35 a 44 años;2003T4;3,7
Ambos sexos;18 Ceuta;De 35 a 44 años;2003T3;4,2
Ambos sexos;18 Ceuta;De 35 a 44 años;2003T2;4,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2003T1;3,8
Ambos sexos;18 Ceuta;De 35 a 44 años;2002T4;4,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2002T3;4,3
Ambos sexos;18 Ceuta;De 35 a 44 años;2002T2;4,1
Ambos sexos;18 Ceuta;De 35 a 44 años;2002T1;5,2
Ambos sexos;18 Ceuta;De 45 a 54 años;2024T3;1,7
Ambos sexos;18 Ceuta;De 45 a 54 años;2024T2;1,6
Ambos sexos;18 Ceuta;De 45 a 54 años;2024T1;2
Ambos sexos;18 Ceuta;De 45 a 54 años;2023T4;2,5
Ambos sexos;18 Ceuta;De 45 a 54 años;2023T3;2,5
Ambos sexos;18 Ceuta;De 45 a 54 años;2023T2;2,1
Ambos sexos;18 Ceuta;De 45 a 54 años;2023T1;2,4
Ambos sexos;18 Ceuta;De 45 a 54 años;2022T4;2,1
Ambos sexos;18 Ceuta;De 45 a 54 años;2022T3;1,7
Ambos sexos;18 Ceuta;De 45 a 54 años;2022T2;2,5
Ambos sexos;18 Ceuta;De 45 a 54 años;2022T1;2,7
Ambos sexos;18 Ceuta;De 45 a 54 años;2021T4;2,5
Ambos sexos;18 Ceuta;De 45 a 54 años;2021T3;3
Ambos sexos;18 Ceuta;De 45 a 54 años;2021T2;3,3
Ambos sexos;18 Ceuta;De 45 a 54 años;2021T1;3,5
Ambos sexos;18 Ceuta;De 45 a 54 años;2020T4;2,5
Ambos sexos;18 Ceuta;De 45 a 54 años;2020T3;2,8
Ambos sexos;18 Ceuta;De 45 a 54 años;2020T2;3,1
Ambos sexos;18 Ceuta;De 45 a 54 años;2020T1;2,2
Ambos sexos;18 Ceuta;De 45 a 54 años;2019T4;2,3
Ambos sexos;18 Ceuta;De 45 a 54 años;2019T3;2,8
Ambos sexos;18 Ceuta;De 45 a 54 años;2019T2;2,2
Ambos sexos;18 Ceuta;De 45 a 54 años;2019T1;2,1
Ambos sexos;18 Ceuta;De 45 a 54 años;2018T4;1,8
Ambos sexos;18 Ceuta;De 45 a 54 años;2018T3;1,4
Ambos sexos;18 Ceuta;De 45 a 54 años;2018T2;1,3
Ambos sexos;18 Ceuta;De 45 a 54 años;2018T1;1,8
Ambos sexos;18 Ceuta;De 45 a 54 años;2017T4;1,6
