Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2016T1;14,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2015T4;13,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2015T3;14,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2015T2;13,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2015T1;15,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2014T4;16,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2014T3;16,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2014T2;14,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2014T1;16,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2013T4;16,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2013T3;18
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2013T2;16,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2013T1;14,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2012T4;16,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2012T3;18,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2012T2;17,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2012T1;18,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2011T4;18
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2011T3;22
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2011T2;20,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2011T1;20,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2010T4;20,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2010T3;22,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2010T2;21,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2010T1;20,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2009T4;20,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2009T3;21,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2009T2;20,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2009T1;20,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2008T4;20,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2008T3;24,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2008T2;23,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2008T1;22,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2007T4;22
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2007T3;23,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2007T2;22,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2007T1;22
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2006T4;22
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2006T3;25,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2006T2;22,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2006T1;23,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2005T4;23,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2005T3;23,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2005T2;23
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2005T1;22,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2004T4;22,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2004T3;23,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2004T2;21,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2004T1;21,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2003T4;24,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2003T3;24,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2003T2;22,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2003T1;23,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2002T4;24,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2002T3;26,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2002T2;23,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 20 a 24 años;2002T1;25,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2024T3;63,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2024T2;63,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2024T1;60,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2023T4;63
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2023T3;62,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2023T2;61,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2023T1;59,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2022T4;59,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2022T3;58,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2022T2;60,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2022T1;61,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2021T4;60,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2021T3;60,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2021T2;56,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2021T1;58,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2020T4;58,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2020T3;55,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2020T2;54,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2020T1;58,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2019T4;61,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2019T3;59,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2019T2;61,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2019T1;62,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2018T4;62,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2018T3;58,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2018T2;61,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2018T1;59,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2017T4;58,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2017T3;59,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2017T2;60,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2017T1;60,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2016T4;60,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2016T3;60,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2016T2;57,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2016T1;62,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2015T4;64,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2015T3;64,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2015T2;64,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2015T1;64,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2014T4;66,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2014T3;67,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2014T2;68,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2014T1;69,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2013T4;69,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2013T3;73,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2013T2;73,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2013T1;75,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2012T4;76,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2012T3;77,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2012T2;78,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2012T1;76,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2011T4;79,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2011T3;83
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2011T2;84,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2011T1;86,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2010T4;85,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2010T3;87,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2010T2;88,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2010T1;87,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2009T4;87,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2009T3;88,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2009T2;90,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2009T1;89,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2008T4;91,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2008T3;88,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2008T2;90,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2008T1;90,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2007T4;91,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2007T3;89,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2007T2;88,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2007T1;89,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2006T4;89,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2006T3;88,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2006T2;88,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2006T1;90,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2005T4;91,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2005T3;88,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2005T2;86,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2005T1;90,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2004T4;85,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2004T3;85,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2004T2;85,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2004T1;88,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2003T4;86,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2003T3;85,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2003T2;85,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2003T1;83,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2002T4;85,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2002T3;84
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2002T2;83,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 25 a 34 años;2002T1;81,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2024T3;76,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2024T2;78
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2024T1;77,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2023T4;77,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2023T3;77,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2023T2;79,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2023T1;81,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2022T4;81,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2022T3;80,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2022T2;81,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2022T1;82,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2021T4;83,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2021T3;83,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2021T2;84,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2021T1;85,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2020T4;87,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2020T3;85,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2020T2;84,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2020T1;88,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2019T4;89,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2019T3;87,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2019T2;89,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2019T1;86,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2018T4;90,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2018T3;90,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2018T2;92,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2018T1;91,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2017T4;93,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2017T3;91,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2017T2;92,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2017T1;93,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2016T4;94,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2016T3;93,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2016T2;89,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2016T1;92,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2015T4;93,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2015T3;94,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2015T2;95,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2015T1;96,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2014T4;96,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2014T3;95,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2014T2;95,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2014T1;98,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2013T4;95,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2013T3;96,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2013T2;96,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2013T1;97
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2012T4;96,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2012T3;95,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2012T2;97,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2012T1;96,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2011T4;97
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2011T3;96
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2011T2;96
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2011T1;95,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2010T4;94,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2010T3;92,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2010T2;93,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2010T1;92,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2009T4;92,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2009T3;91,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2009T2;91,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2009T1;91,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2008T4;91,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2008T3;92,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2008T2;90,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2008T1;91,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2007T4;88
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2007T3;87,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2007T2;87,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2007T1;88,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2006T4;85,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2006T3;86,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2006T2;85,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2006T1;83,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2005T4;84,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2005T3;82,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2005T2;81,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2005T1;81,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2004T4;78,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2004T3;76,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2004T2;75,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2004T1;77,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2003T4;76,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2003T3;75,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2003T2;74,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2003T1;73,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2002T4;74,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2002T3;73,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2002T2;73,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 35 a 44 años;2002T1;73,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2024T3;99
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2024T2;100
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2024T1;99,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2023T4;99,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2023T3;99,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2023T2;98,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2023T1;99,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2022T4;100,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2022T3;95,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2022T2;97,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2022T1;96
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2021T4;93,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2021T3;94,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2021T2;93,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2021T1;91
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2020T4;90,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2020T3;89,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2020T2;89,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2020T1;91,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2019T4;92,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2019T3;91,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2019T2;91,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2019T1;89,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2018T4;89,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2018T3;88,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2018T2;87,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2018T1;85,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2017T4;85
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2017T3;86,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2017T2;83,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2017T1;84,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2016T4;86,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2016T3;86,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2016T2;86,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2016T1;87,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2015T4;84,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2015T3;83,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2015T2;83,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2015T1;82,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2014T4;81,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2014T3;81,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2014T2;82,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2014T1;81,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2013T4;80,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2013T3;80,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2013T2;82,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2013T1;83,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2012T4;84,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2012T3;81,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2012T2;82,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2012T1;81,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2011T4;81,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2011T3;80,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2011T2;81
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2011T1;80,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2010T4;78,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2010T3;77,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2010T2;77,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2010T1;75,2
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2009T4;74,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2009T3;72,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2009T2;73,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2009T1;72,9
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2008T4;72,1
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2008T3;70,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2008T2;70,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2008T1;70,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2007T4;67,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2007T3;67,3
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2007T2;68,5
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2007T1;67,6
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2006T4;67,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2006T3;65,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2006T2;63,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2006T1;62,4
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2005T4;64
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2005T3;59,8
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2005T2;60,7
Ambos sexos;15 Navarra, Comunidad Foral de;De 45 a 54 años;2005T1;58,7
