Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;02 Aragón;De 16 a 19 años;2010T4;3,2
Ambos sexos;02 Aragón;De 16 a 19 años;2010T3;5
Ambos sexos;02 Aragón;De 16 a 19 años;2010T2;5,7
Ambos sexos;02 Aragón;De 16 a 19 años;2010T1;5
Ambos sexos;02 Aragón;De 16 a 19 años;2009T4;5,5
Ambos sexos;02 Aragón;De 16 a 19 años;2009T3;8,8
Ambos sexos;02 Aragón;De 16 a 19 años;2009T2;5,9
Ambos sexos;02 Aragón;De 16 a 19 años;2009T1;7,2
Ambos sexos;02 Aragón;De 16 a 19 años;2008T4;8,8
Ambos sexos;02 Aragón;De 16 a 19 años;2008T3;10,2
Ambos sexos;02 Aragón;De 16 a 19 años;2008T2;9
Ambos sexos;02 Aragón;De 16 a 19 años;2008T1;8,9
Ambos sexos;02 Aragón;De 16 a 19 años;2007T4;10,1
Ambos sexos;02 Aragón;De 16 a 19 años;2007T3;12,5
Ambos sexos;02 Aragón;De 16 a 19 años;2007T2;10,7
Ambos sexos;02 Aragón;De 16 a 19 años;2007T1;10,1
Ambos sexos;02 Aragón;De 16 a 19 años;2006T4;9,9
Ambos sexos;02 Aragón;De 16 a 19 años;2006T3;11,1
Ambos sexos;02 Aragón;De 16 a 19 años;2006T2;9,9
Ambos sexos;02 Aragón;De 16 a 19 años;2006T1;6,9
Ambos sexos;02 Aragón;De 16 a 19 años;2005T4;8,6
Ambos sexos;02 Aragón;De 16 a 19 años;2005T3;15,9
Ambos sexos;02 Aragón;De 16 a 19 años;2005T2;12,4
Ambos sexos;02 Aragón;De 16 a 19 años;2005T1;13,1
Ambos sexos;02 Aragón;De 16 a 19 años;2004T4;9
Ambos sexos;02 Aragón;De 16 a 19 años;2004T3;10
Ambos sexos;02 Aragón;De 16 a 19 años;2004T2;8,2
Ambos sexos;02 Aragón;De 16 a 19 años;2004T1;7,2
Ambos sexos;02 Aragón;De 16 a 19 años;2003T4;6,4
Ambos sexos;02 Aragón;De 16 a 19 años;2003T3;7,5
Ambos sexos;02 Aragón;De 16 a 19 años;2003T2;7,2
Ambos sexos;02 Aragón;De 16 a 19 años;2003T1;8,1
Ambos sexos;02 Aragón;De 16 a 19 años;2002T4;9,1
Ambos sexos;02 Aragón;De 16 a 19 años;2002T3;10,1
Ambos sexos;02 Aragón;De 16 a 19 años;2002T2;8,5
Ambos sexos;02 Aragón;De 16 a 19 años;2002T1;7
Ambos sexos;02 Aragón;De 20 a 24 años;2024T3;32,7
Ambos sexos;02 Aragón;De 20 a 24 años;2024T2;33,8
Ambos sexos;02 Aragón;De 20 a 24 años;2024T1;30,6
Ambos sexos;02 Aragón;De 20 a 24 años;2023T4;31,2
Ambos sexos;02 Aragón;De 20 a 24 años;2023T3;31,4
Ambos sexos;02 Aragón;De 20 a 24 años;2023T2;29,1
Ambos sexos;02 Aragón;De 20 a 24 años;2023T1;28,2
Ambos sexos;02 Aragón;De 20 a 24 años;2022T4;26,3
Ambos sexos;02 Aragón;De 20 a 24 años;2022T3;27,8
Ambos sexos;02 Aragón;De 20 a 24 años;2022T2;24,5
Ambos sexos;02 Aragón;De 20 a 24 años;2022T1;29,6
Ambos sexos;02 Aragón;De 20 a 24 años;2021T4;29
Ambos sexos;02 Aragón;De 20 a 24 años;2021T3;28,8
Ambos sexos;02 Aragón;De 20 a 24 años;2021T2;26,3
Ambos sexos;02 Aragón;De 20 a 24 años;2021T1;23,5
Ambos sexos;02 Aragón;De 20 a 24 años;2020T4;25,9
Ambos sexos;02 Aragón;De 20 a 24 años;2020T3;26,7
Ambos sexos;02 Aragón;De 20 a 24 años;2020T2;25
Ambos sexos;02 Aragón;De 20 a 24 años;2020T1;28,5
Ambos sexos;02 Aragón;De 20 a 24 años;2019T4;26,9
Ambos sexos;02 Aragón;De 20 a 24 años;2019T3;27,6
Ambos sexos;02 Aragón;De 20 a 24 años;2019T2;25,3
Ambos sexos;02 Aragón;De 20 a 24 años;2019T1;22,1
Ambos sexos;02 Aragón;De 20 a 24 años;2018T4;23,3
Ambos sexos;02 Aragón;De 20 a 24 años;2018T3;25,4
Ambos sexos;02 Aragón;De 20 a 24 años;2018T2;26
Ambos sexos;02 Aragón;De 20 a 24 años;2018T1;21
Ambos sexos;02 Aragón;De 20 a 24 años;2017T4;24,2
Ambos sexos;02 Aragón;De 20 a 24 años;2017T3;26,6
Ambos sexos;02 Aragón;De 20 a 24 años;2017T2;23,4
Ambos sexos;02 Aragón;De 20 a 24 años;2017T1;22,7
Ambos sexos;02 Aragón;De 20 a 24 años;2016T4;22,2
Ambos sexos;02 Aragón;De 20 a 24 años;2016T3;22,8
Ambos sexos;02 Aragón;De 20 a 24 años;2016T2;23,3
Ambos sexos;02 Aragón;De 20 a 24 años;2016T1;24,4
Ambos sexos;02 Aragón;De 20 a 24 años;2015T4;23,5
Ambos sexos;02 Aragón;De 20 a 24 años;2015T3;21,3
Ambos sexos;02 Aragón;De 20 a 24 años;2015T2;20
Ambos sexos;02 Aragón;De 20 a 24 años;2015T1;17,4
Ambos sexos;02 Aragón;De 20 a 24 años;2014T4;17,7
Ambos sexos;02 Aragón;De 20 a 24 años;2014T3;19,5
Ambos sexos;02 Aragón;De 20 a 24 años;2014T2;17,3
Ambos sexos;02 Aragón;De 20 a 24 años;2014T1;16,2
Ambos sexos;02 Aragón;De 20 a 24 años;2013T4;20,1
Ambos sexos;02 Aragón;De 20 a 24 años;2013T3;22,5
Ambos sexos;02 Aragón;De 20 a 24 años;2013T2;20,9
Ambos sexos;02 Aragón;De 20 a 24 años;2013T1;22,6
Ambos sexos;02 Aragón;De 20 a 24 años;2012T4;23,9
Ambos sexos;02 Aragón;De 20 a 24 años;2012T3;27,2
Ambos sexos;02 Aragón;De 20 a 24 años;2012T2;26,7
Ambos sexos;02 Aragón;De 20 a 24 años;2012T1;25,3
Ambos sexos;02 Aragón;De 20 a 24 años;2011T4;27,2
Ambos sexos;02 Aragón;De 20 a 24 años;2011T3;29,5
Ambos sexos;02 Aragón;De 20 a 24 años;2011T2;25,8
Ambos sexos;02 Aragón;De 20 a 24 años;2011T1;25,2
Ambos sexos;02 Aragón;De 20 a 24 años;2010T4;29,5
Ambos sexos;02 Aragón;De 20 a 24 años;2010T3;32,5
Ambos sexos;02 Aragón;De 20 a 24 años;2010T2;31,6
Ambos sexos;02 Aragón;De 20 a 24 años;2010T1;31,1
Ambos sexos;02 Aragón;De 20 a 24 años;2009T4;30,4
Ambos sexos;02 Aragón;De 20 a 24 años;2009T3;29,3
Ambos sexos;02 Aragón;De 20 a 24 años;2009T2;32,2
Ambos sexos;02 Aragón;De 20 a 24 años;2009T1;34,4
Ambos sexos;02 Aragón;De 20 a 24 años;2008T4;38,8
Ambos sexos;02 Aragón;De 20 a 24 años;2008T3;42,4
Ambos sexos;02 Aragón;De 20 a 24 años;2008T2;44,6
Ambos sexos;02 Aragón;De 20 a 24 años;2008T1;41,8
Ambos sexos;02 Aragón;De 20 a 24 años;2007T4;42,4
Ambos sexos;02 Aragón;De 20 a 24 años;2007T3;46,1
Ambos sexos;02 Aragón;De 20 a 24 años;2007T2;44,3
Ambos sexos;02 Aragón;De 20 a 24 años;2007T1;42,6
Ambos sexos;02 Aragón;De 20 a 24 años;2006T4;44,4
Ambos sexos;02 Aragón;De 20 a 24 años;2006T3;48,1
Ambos sexos;02 Aragón;De 20 a 24 años;2006T2;46,5
Ambos sexos;02 Aragón;De 20 a 24 años;2006T1;41,8
Ambos sexos;02 Aragón;De 20 a 24 años;2005T4;43,1
Ambos sexos;02 Aragón;De 20 a 24 años;2005T3;47,3
Ambos sexos;02 Aragón;De 20 a 24 años;2005T2;50
Ambos sexos;02 Aragón;De 20 a 24 años;2005T1;46,8
Ambos sexos;02 Aragón;De 20 a 24 años;2004T4;42,1
Ambos sexos;02 Aragón;De 20 a 24 años;2004T3;46,8
Ambos sexos;02 Aragón;De 20 a 24 años;2004T2;41,4
Ambos sexos;02 Aragón;De 20 a 24 años;2004T1;40,8
Ambos sexos;02 Aragón;De 20 a 24 años;2003T4;40,3
Ambos sexos;02 Aragón;De 20 a 24 años;2003T3;43,7
Ambos sexos;02 Aragón;De 20 a 24 años;2003T2;40,2
Ambos sexos;02 Aragón;De 20 a 24 años;2003T1;38
Ambos sexos;02 Aragón;De 20 a 24 años;2002T4;42,1
Ambos sexos;02 Aragón;De 20 a 24 años;2002T3;41,4
Ambos sexos;02 Aragón;De 20 a 24 años;2002T2;41
Ambos sexos;02 Aragón;De 20 a 24 años;2002T1;40,6
Ambos sexos;02 Aragón;De 25 a 34 años;2024T3;106,7
Ambos sexos;02 Aragón;De 25 a 34 años;2024T2;109,1
Ambos sexos;02 Aragón;De 25 a 34 años;2024T1;112,3
Ambos sexos;02 Aragón;De 25 a 34 años;2023T4;113,6
Ambos sexos;02 Aragón;De 25 a 34 años;2023T3;110
Ambos sexos;02 Aragón;De 25 a 34 años;2023T2;114
Ambos sexos;02 Aragón;De 25 a 34 años;2023T1;112,6
Ambos sexos;02 Aragón;De 25 a 34 años;2022T4;107,8
Ambos sexos;02 Aragón;De 25 a 34 años;2022T3;109,7
Ambos sexos;02 Aragón;De 25 a 34 años;2022T2;113,4
Ambos sexos;02 Aragón;De 25 a 34 años;2022T1;104,5
Ambos sexos;02 Aragón;De 25 a 34 años;2021T4;108,6
Ambos sexos;02 Aragón;De 25 a 34 años;2021T3;109
Ambos sexos;02 Aragón;De 25 a 34 años;2021T2;102
Ambos sexos;02 Aragón;De 25 a 34 años;2021T1;102
Ambos sexos;02 Aragón;De 25 a 34 años;2020T4;99,2
Ambos sexos;02 Aragón;De 25 a 34 años;2020T3;101,8
Ambos sexos;02 Aragón;De 25 a 34 años;2020T2;95,3
Ambos sexos;02 Aragón;De 25 a 34 años;2020T1;105,1
Ambos sexos;02 Aragón;De 25 a 34 años;2019T4;110,4
Ambos sexos;02 Aragón;De 25 a 34 años;2019T3;110,2
Ambos sexos;02 Aragón;De 25 a 34 años;2019T2;109,9
Ambos sexos;02 Aragón;De 25 a 34 años;2019T1;109,6
Ambos sexos;02 Aragón;De 25 a 34 años;2018T4;111,2
Ambos sexos;02 Aragón;De 25 a 34 años;2018T3;111,8
Ambos sexos;02 Aragón;De 25 a 34 años;2018T2;111,5
Ambos sexos;02 Aragón;De 25 a 34 años;2018T1;104,4
Ambos sexos;02 Aragón;De 25 a 34 años;2017T4;106
Ambos sexos;02 Aragón;De 25 a 34 años;2017T3;110,2
Ambos sexos;02 Aragón;De 25 a 34 años;2017T2;109,9
Ambos sexos;02 Aragón;De 25 a 34 años;2017T1;105,2
Ambos sexos;02 Aragón;De 25 a 34 años;2016T4;102,7
Ambos sexos;02 Aragón;De 25 a 34 años;2016T3;104,5
Ambos sexos;02 Aragón;De 25 a 34 años;2016T2;105,4
Ambos sexos;02 Aragón;De 25 a 34 años;2016T1;108,4
Ambos sexos;02 Aragón;De 25 a 34 años;2015T4;110,5
Ambos sexos;02 Aragón;De 25 a 34 años;2015T3;112,5
Ambos sexos;02 Aragón;De 25 a 34 años;2015T2;108,5
Ambos sexos;02 Aragón;De 25 a 34 años;2015T1;108,6
Ambos sexos;02 Aragón;De 25 a 34 años;2014T4;109,6
Ambos sexos;02 Aragón;De 25 a 34 años;2014T3;114,1
Ambos sexos;02 Aragón;De 25 a 34 años;2014T2;114,8
Ambos sexos;02 Aragón;De 25 a 34 años;2014T1;109,8
Ambos sexos;02 Aragón;De 25 a 34 años;2013T4;114,9
Ambos sexos;02 Aragón;De 25 a 34 años;2013T3;121,7
Ambos sexos;02 Aragón;De 25 a 34 años;2013T2;114,5
Ambos sexos;02 Aragón;De 25 a 34 años;2013T1;120,3
Ambos sexos;02 Aragón;De 25 a 34 años;2012T4;125,5
Ambos sexos;02 Aragón;De 25 a 34 años;2012T3;124
Ambos sexos;02 Aragón;De 25 a 34 años;2012T2;125,8
Ambos sexos;02 Aragón;De 25 a 34 años;2012T1;123,7
Ambos sexos;02 Aragón;De 25 a 34 años;2011T4;135,3
Ambos sexos;02 Aragón;De 25 a 34 años;2011T3;137,3
Ambos sexos;02 Aragón;De 25 a 34 años;2011T2;134,1
Ambos sexos;02 Aragón;De 25 a 34 años;2011T1;132,6
Ambos sexos;02 Aragón;De 25 a 34 años;2010T4;139,7
Ambos sexos;02 Aragón;De 25 a 34 años;2010T3;145,8
Ambos sexos;02 Aragón;De 25 a 34 años;2010T2;144,4
Ambos sexos;02 Aragón;De 25 a 34 años;2010T1;146,6
Ambos sexos;02 Aragón;De 25 a 34 años;2009T4;154,7
Ambos sexos;02 Aragón;De 25 a 34 años;2009T3;159
Ambos sexos;02 Aragón;De 25 a 34 años;2009T2;157
Ambos sexos;02 Aragón;De 25 a 34 años;2009T1;156,4
Ambos sexos;02 Aragón;De 25 a 34 años;2008T4;168,4
Ambos sexos;02 Aragón;De 25 a 34 años;2008T3;176,6
Ambos sexos;02 Aragón;De 25 a 34 años;2008T2;175,9
Ambos sexos;02 Aragón;De 25 a 34 años;2008T1;177,9
Ambos sexos;02 Aragón;De 25 a 34 años;2007T4;186,2
Ambos sexos;02 Aragón;De 25 a 34 años;2007T3;184,1
Ambos sexos;02 Aragón;De 25 a 34 años;2007T2;184,3
Ambos sexos;02 Aragón;De 25 a 34 años;2007T1;177,8
Ambos sexos;02 Aragón;De 25 a 34 años;2006T4;176,2
Ambos sexos;02 Aragón;De 25 a 34 años;2006T3;169,3
Ambos sexos;02 Aragón;De 25 a 34 años;2006T2;167,8
Ambos sexos;02 Aragón;De 25 a 34 años;2006T1;168,9
Ambos sexos;02 Aragón;De 25 a 34 años;2005T4;166,5
Ambos sexos;02 Aragón;De 25 a 34 años;2005T3;171,3
Ambos sexos;02 Aragón;De 25 a 34 años;2005T2;166,3
Ambos sexos;02 Aragón;De 25 a 34 años;2005T1;164
Ambos sexos;02 Aragón;De 25 a 34 años;2004T4;163
Ambos sexos;02 Aragón;De 25 a 34 años;2004T3;163,8
Ambos sexos;02 Aragón;De 25 a 34 años;2004T2;158,7
Ambos sexos;02 Aragón;De 25 a 34 años;2004T1;155,4
Ambos sexos;02 Aragón;De 25 a 34 años;2003T4;155,7
Ambos sexos;02 Aragón;De 25 a 34 años;2003T3;154,4
Ambos sexos;02 Aragón;De 25 a 34 años;2003T2;151,9
Ambos sexos;02 Aragón;De 25 a 34 años;2003T1;151,6
Ambos sexos;02 Aragón;De 25 a 34 años;2002T4;150
Ambos sexos;02 Aragón;De 25 a 34 años;2002T3;148,1
Ambos sexos;02 Aragón;De 25 a 34 años;2002T2;145,5
Ambos sexos;02 Aragón;De 25 a 34 años;2002T1;146,4
Ambos sexos;02 Aragón;De 35 a 44 años;2024T3;151,4
Ambos sexos;02 Aragón;De 35 a 44 años;2024T2;152,2
Ambos sexos;02 Aragón;De 35 a 44 años;2024T1;151,5
Ambos sexos;02 Aragón;De 35 a 44 años;2023T4;150,1
Ambos sexos;02 Aragón;De 35 a 44 años;2023T3;146,3
Ambos sexos;02 Aragón;De 35 a 44 años;2023T2;147
Ambos sexos;02 Aragón;De 35 a 44 años;2023T1;146,7
Ambos sexos;02 Aragón;De 35 a 44 años;2022T4;149,1
Ambos sexos;02 Aragón;De 35 a 44 años;2022T3;151,2
Ambos sexos;02 Aragón;De 35 a 44 años;2022T2;150,6
Ambos sexos;02 Aragón;De 35 a 44 años;2022T1;152,3
Ambos sexos;02 Aragón;De 35 a 44 años;2021T4;155,2
Ambos sexos;02 Aragón;De 35 a 44 años;2021T3;155,7
Ambos sexos;02 Aragón;De 35 a 44 años;2021T2;151,4
Ambos sexos;02 Aragón;De 35 a 44 años;2021T1;154,4
Ambos sexos;02 Aragón;De 35 a 44 años;2020T4;154
Ambos sexos;02 Aragón;De 35 a 44 años;2020T3;156,1
Ambos sexos;02 Aragón;De 35 a 44 años;2020T2;156,6
Ambos sexos;02 Aragón;De 35 a 44 años;2020T1;165,3
Ambos sexos;02 Aragón;De 35 a 44 años;2019T4;168
Ambos sexos;02 Aragón;De 35 a 44 años;2019T3;168,6
Ambos sexos;02 Aragón;De 35 a 44 años;2019T2;166,2
Ambos sexos;02 Aragón;De 35 a 44 años;2019T1;163,2
Ambos sexos;02 Aragón;De 35 a 44 años;2018T4;165,2
Ambos sexos;02 Aragón;De 35 a 44 años;2018T3;166,8
Ambos sexos;02 Aragón;De 35 a 44 años;2018T2;166,3
Ambos sexos;02 Aragón;De 35 a 44 años;2018T1;166,2
Ambos sexos;02 Aragón;De 35 a 44 años;2017T4;163,5
Ambos sexos;02 Aragón;De 35 a 44 años;2017T3;165,9
Ambos sexos;02 Aragón;De 35 a 44 años;2017T2;172,1
Ambos sexos;02 Aragón;De 35 a 44 años;2017T1;171,3
Ambos sexos;02 Aragón;De 35 a 44 años;2016T4;173
Ambos sexos;02 Aragón;De 35 a 44 años;2016T3;170,1
Ambos sexos;02 Aragón;De 35 a 44 años;2016T2;167,7
Ambos sexos;02 Aragón;De 35 a 44 años;2016T1;165,5
Ambos sexos;02 Aragón;De 35 a 44 años;2015T4;164,9
Ambos sexos;02 Aragón;De 35 a 44 años;2015T3;168,4
Ambos sexos;02 Aragón;De 35 a 44 años;2015T2;168,5
Ambos sexos;02 Aragón;De 35 a 44 años;2015T1;158,7
Ambos sexos;02 Aragón;De 35 a 44 años;2014T4;160,5
Ambos sexos;02 Aragón;De 35 a 44 años;2014T3;163,2
Ambos sexos;02 Aragón;De 35 a 44 años;2014T2;163,6
Ambos sexos;02 Aragón;De 35 a 44 años;2014T1;156,7
Ambos sexos;02 Aragón;De 35 a 44 años;2013T4;158,7
Ambos sexos;02 Aragón;De 35 a 44 años;2013T3;155,8
Ambos sexos;02 Aragón;De 35 a 44 años;2013T2;156,3
Ambos sexos;02 Aragón;De 35 a 44 años;2013T1;155,8
Ambos sexos;02 Aragón;De 35 a 44 años;2012T4;166,5
Ambos sexos;02 Aragón;De 35 a 44 años;2012T3;168,9
Ambos sexos;02 Aragón;De 35 a 44 años;2012T2;163,3
Ambos sexos;02 Aragón;De 35 a 44 años;2012T1;166,9
Ambos sexos;02 Aragón;De 35 a 44 años;2011T4;165,5
Ambos sexos;02 Aragón;De 35 a 44 años;2011T3;165,1
Ambos sexos;02 Aragón;De 35 a 44 años;2011T2;167,9
Ambos sexos;02 Aragón;De 35 a 44 años;2011T1;164,5
Ambos sexos;02 Aragón;De 35 a 44 años;2010T4;165,2
Ambos sexos;02 Aragón;De 35 a 44 años;2010T3;166,7
Ambos sexos;02 Aragón;De 35 a 44 años;2010T2;165,7
Ambos sexos;02 Aragón;De 35 a 44 años;2010T1;163,6
Ambos sexos;02 Aragón;De 35 a 44 años;2009T4;166,6
Ambos sexos;02 Aragón;De 35 a 44 años;2009T3;173
Ambos sexos;02 Aragón;De 35 a 44 años;2009T2;168,7
Ambos sexos;02 Aragón;De 35 a 44 años;2009T1;170
Ambos sexos;02 Aragón;De 35 a 44 años;2008T4;175,2
Ambos sexos;02 Aragón;De 35 a 44 años;2008T3;175,4
Ambos sexos;02 Aragón;De 35 a 44 años;2008T2;175,7
Ambos sexos;02 Aragón;De 35 a 44 años;2008T1;181,8
Ambos sexos;02 Aragón;De 35 a 44 años;2007T4;179,3
Ambos sexos;02 Aragón;De 35 a 44 años;2007T3;177,7
Ambos sexos;02 Aragón;De 35 a 44 años;2007T2;174,7
Ambos sexos;02 Aragón;De 35 a 44 años;2007T1;167,8
Ambos sexos;02 Aragón;De 35 a 44 años;2006T4;166
Ambos sexos;02 Aragón;De 35 a 44 años;2006T3;166,8
Ambos sexos;02 Aragón;De 35 a 44 años;2006T2;164,7
Ambos sexos;02 Aragón;De 35 a 44 años;2006T1;163,7
Ambos sexos;02 Aragón;De 35 a 44 años;2005T4;164,6
Ambos sexos;02 Aragón;De 35 a 44 años;2005T3;164,7
Ambos sexos;02 Aragón;De 35 a 44 años;2005T2;162,1
Ambos sexos;02 Aragón;De 35 a 44 años;2005T1;156,7
Ambos sexos;02 Aragón;De 35 a 44 años;2004T4;157
Ambos sexos;02 Aragón;De 35 a 44 años;2004T3;154,5
Ambos sexos;02 Aragón;De 35 a 44 años;2004T2;154,2
Ambos sexos;02 Aragón;De 35 a 44 años;2004T1;151,7
Ambos sexos;02 Aragón;De 35 a 44 años;2003T4;148,9
Ambos sexos;02 Aragón;De 35 a 44 años;2003T3;148,9
Ambos sexos;02 Aragón;De 35 a 44 años;2003T2;147,4
Ambos sexos;02 Aragón;De 35 a 44 años;2003T1;144,8
Ambos sexos;02 Aragón;De 35 a 44 años;2002T4;143,5
Ambos sexos;02 Aragón;De 35 a 44 años;2002T3;144,1
Ambos sexos;02 Aragón;De 35 a 44 años;2002T2;140,5
Ambos sexos;02 Aragón;De 35 a 44 años;2002T1;140,7
Ambos sexos;02 Aragón;De 45 a 54 años;2024T3;186
Ambos sexos;02 Aragón;De 45 a 54 años;2024T2;183,2
Ambos sexos;02 Aragón;De 45 a 54 años;2024T1;180,3
Ambos sexos;02 Aragón;De 45 a 54 años;2023T4;186,3
Ambos sexos;02 Aragón;De 45 a 54 años;2023T3;184,9
Ambos sexos;02 Aragón;De 45 a 54 años;2023T2;186,1
Ambos sexos;02 Aragón;De 45 a 54 años;2023T1;184,3
Ambos sexos;02 Aragón;De 45 a 54 años;2022T4;180,3
Ambos sexos;02 Aragón;De 45 a 54 años;2022T3;174,2
Ambos sexos;02 Aragón;De 45 a 54 años;2022T2;182,2
Ambos sexos;02 Aragón;De 45 a 54 años;2022T1;173,7
Ambos sexos;02 Aragón;De 45 a 54 años;2021T4;181,1
Ambos sexos;02 Aragón;De 45 a 54 años;2021T3;179,4
Ambos sexos;02 Aragón;De 45 a 54 años;2021T2;175,9
Ambos sexos;02 Aragón;De 45 a 54 años;2021T1;167,9
Ambos sexos;02 Aragón;De 45 a 54 años;2020T4;167
Ambos sexos;02 Aragón;De 45 a 54 años;2020T3;164,3
Ambos sexos;02 Aragón;De 45 a 54 años;2020T2;165,7
Ambos sexos;02 Aragón;De 45 a 54 años;2020T1;161,9
Ambos sexos;02 Aragón;De 45 a 54 años;2019T4;165,1
Ambos sexos;02 Aragón;De 45 a 54 años;2019T3;168,2
Ambos sexos;02 Aragón;De 45 a 54 años;2019T2;169,1
Ambos sexos;02 Aragón;De 45 a 54 años;2019T1;167,6
Ambos sexos;02 Aragón;De 45 a 54 años;2018T4;164,7
Ambos sexos;02 Aragón;De 45 a 54 años;2018T3;163
Ambos sexos;02 Aragón;De 45 a 54 años;2018T2;162,4
Ambos sexos;02 Aragón;De 45 a 54 años;2018T1;161,5
Ambos sexos;02 Aragón;De 45 a 54 años;2017T4;164,2
Ambos sexos;02 Aragón;De 45 a 54 años;2017T3;161
Ambos sexos;02 Aragón;De 45 a 54 años;2017T2;157,9
Ambos sexos;02 Aragón;De 45 a 54 años;2017T1;154,5
Ambos sexos;02 Aragón;De 45 a 54 años;2016T4;157,4
Ambos sexos;02 Aragón;De 45 a 54 años;2016T3;154,8
Ambos sexos;02 Aragón;De 45 a 54 años;2016T2;153,7
Ambos sexos;02 Aragón;De 45 a 54 años;2016T1;149,6
Ambos sexos;02 Aragón;De 45 a 54 años;2015T4;149,9
Ambos sexos;02 Aragón;De 45 a 54 años;2015T3;149,8
Ambos sexos;02 Aragón;De 45 a 54 años;2015T2;150,9
Ambos sexos;02 Aragón;De 45 a 54 años;2015T1;152,1
Ambos sexos;02 Aragón;De 45 a 54 años;2014T4;151,3
Ambos sexos;02 Aragón;De 45 a 54 años;2014T3;150,7
Ambos sexos;02 Aragón;De 45 a 54 años;2014T2;143,4
Ambos sexos;02 Aragón;De 45 a 54 años;2014T1;141,1
Ambos sexos;02 Aragón;De 45 a 54 años;2013T4;143,9
Ambos sexos;02 Aragón;De 45 a 54 años;2013T3;143
Ambos sexos;02 Aragón;De 45 a 54 años;2013T2;142,2
Ambos sexos;02 Aragón;De 45 a 54 años;2013T1;139
Ambos sexos;02 Aragón;De 45 a 54 años;2012T4;147,3
Ambos sexos;02 Aragón;De 45 a 54 años;2012T3;144,9
Ambos sexos;02 Aragón;De 45 a 54 años;2012T2;145
Ambos sexos;02 Aragón;De 45 a 54 años;2012T1;141,4
Ambos sexos;02 Aragón;De 45 a 54 años;2011T4;138,5
Ambos sexos;02 Aragón;De 45 a 54 años;2011T3;141
Ambos sexos;02 Aragón;De 45 a 54 años;2011T2;140,1
Ambos sexos;02 Aragón;De 45 a 54 años;2011T1;140,1
Ambos sexos;02 Aragón;De 45 a 54 años;2010T4;139,9
Ambos sexos;02 Aragón;De 45 a 54 años;2010T3;141,9
Ambos sexos;02 Aragón;De 45 a 54 años;2010T2;143,2
Ambos sexos;02 Aragón;De 45 a 54 años;2010T1;141,4
Ambos sexos;02 Aragón;De 45 a 54 años;2009T4;142,1
Ambos sexos;02 Aragón;De 45 a 54 años;2009T3;142,9
Ambos sexos;02 Aragón;De 45 a 54 años;2009T2;141,2
Ambos sexos;02 Aragón;De 45 a 54 años;2009T1;139,1
Ambos sexos;02 Aragón;De 45 a 54 años;2008T4;142,9
Ambos sexos;02 Aragón;De 45 a 54 años;2008T3;148,1
Ambos sexos;02 Aragón;De 45 a 54 años;2008T2;145,3
Ambos sexos;02 Aragón;De 45 a 54 años;2008T1;141,6
Ambos sexos;02 Aragón;De 45 a 54 años;2007T4;139,8
Ambos sexos;02 Aragón;De 45 a 54 años;2007T3;141,7
Ambos sexos;02 Aragón;De 45 a 54 años;2007T2;138
Ambos sexos;02 Aragón;De 45 a 54 años;2007T1;134
Ambos sexos;02 Aragón;De 45 a 54 años;2006T4;135,2
Ambos sexos;02 Aragón;De 45 a 54 años;2006T3;130,7
Ambos sexos;02 Aragón;De 45 a 54 años;2006T2;127,5
Ambos sexos;02 Aragón;De 45 a 54 años;2006T1;126,1
Ambos sexos;02 Aragón;De 45 a 54 años;2005T4;128
Ambos sexos;02 Aragón;De 45 a 54 años;2005T3;120,4
Ambos sexos;02 Aragón;De 45 a 54 años;2005T2;121
Ambos sexos;02 Aragón;De 45 a 54 años;2005T1;119,6
Ambos sexos;02 Aragón;De 45 a 54 años;2004T4;116,6
Ambos sexos;02 Aragón;De 45 a 54 años;2004T3;115,7
Ambos sexos;02 Aragón;De 45 a 54 años;2004T2;116,4
Ambos sexos;02 Aragón;De 45 a 54 años;2004T1;115,8
Ambos sexos;02 Aragón;De 45 a 54 años;2003T4;113,2
Ambos sexos;02 Aragón;De 45 a 54 años;2003T3;110,9
Ambos sexos;02 Aragón;De 45 a 54 años;2003T2;111,8
Ambos sexos;02 Aragón;De 45 a 54 años;2003T1;109
Ambos sexos;02 Aragón;De 45 a 54 años;2002T4;107,6
Ambos sexos;02 Aragón;De 45 a 54 años;2002T3;105,7
Ambos sexos;02 Aragón;De 45 a 54 años;2002T2;105,1
Ambos sexos;02 Aragón;De 45 a 54 años;2002T1;103,3
Ambos sexos;02 Aragón;55 y más años;2024T3;135,1
Ambos sexos;02 Aragón;55 y más años;2024T2;138,3
Ambos sexos;02 Aragón;55 y más años;2024T1;136,5
Ambos sexos;02 Aragón;55 y más años;2023T4;135,1
Ambos sexos;02 Aragón;55 y más años;2023T3;132,2
Ambos sexos;02 Aragón;55 y más años;2023T2;131
Ambos sexos;02 Aragón;55 y más años;2023T1;129,4
Ambos sexos;02 Aragón;55 y más años;2022T4;130,4
Ambos sexos;02 Aragón;55 y más años;2022T3;130,2
Ambos sexos;02 Aragón;55 y más años;2022T2;126,7
Ambos sexos;02 Aragón;55 y más años;2022T1;128,7
Ambos sexos;02 Aragón;55 y más años;2021T4;121,3
Ambos sexos;02 Aragón;55 y más años;2021T3;125,1
Ambos sexos;02 Aragón;55 y más años;2021T2;121,6
Ambos sexos;02 Aragón;55 y más años;2021T1;117,7
